trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
25449	5494	0	1	3	1	6	1	1.0	1	2013	2	12	2	18.0	29	0	1	0	1845	0.4477777779999999	0.1422222219999999	0.134722222	0.083333333	0.0	0.0	0	0.124444444	1.7	0.3	0.0	0.629464
25452	5495	0	0	4	4	1	1	1.0	1	2013	2	12	2	9.5	35	0	1	1	1009	0.265277778	0.123888889	0.197777778	0.0	0.0511111109999999	0.0	0	0.109444444	1.5	0.27	0.0	0.479695
25456	5495	0	4	4	4	1	1	1.0	1	2013	2	12	2	12.5	35	0	1	1	5751	1.355277778	0.517777778	0.106111111	0.0	0.504444444	0.2	1	0.425	3.0	1.07	0.0	0.739216
25457	5495	0	6	4	1	1	1	1.0	1	2013	2	12	2	18.0	35	0	1	1	1528	0.402222222	0.151666667	0.233333333	0.0	0.112222222	0.0	0	0.129444444	1.5	0.32	0.0	0.493562
25482	5502	0	1	3	1	6	1	1.0	1	2013	2	13	3	14.0	57	1	1	0	1815	0.448055556	0.153888889	0.04	0.0	0.178611111	0.0	0	0.125833333	1.5	0.31	0.0	0.169978
25485	5503	1	0	1	1	6	1	1.0	1	2013	2	13	3	8.0	28	0	1	0	1526	0.396111111	0.170833333	0.243611111	0.016666667	0.0	0.0	0	0.181666667	2.4	0.37	0.0	0.776758
25492	5505	0	0	3	1	1	1	1.0	1	2013	2	13	3	4.0	51	1	1	2	23365	5.223611111	1.5455555559999998	0.3475	0.35	0.6930555559999999	0.2166666669999999	2	0.795277778	3.9	3.54	0.0	0.221446
25502	5508	0	5	4	1	1	1	1.0	1	2013	2	13	3	16.75	55	0	1	2	3470	0.951666667	0.300277778	0.313333333	0.066666667	0.0	0.0	0	0.296666667	2.5	0.81	0.0	0.240637
25512	5512	2	0	4	2	2	5	0.0	1	2013	2	14	4	8.333333332999999	10	1	0	2	1826	0.531944444	0.2163888889999999	0.136666667	0.0	0.133333333	0.0	0	0.116111111	0.0	0.28	0.0	0.203349
25529	5515	1	1	3	1	6	1	1.0	1	2013	2	14	4	17.0	26	0	0	0	990	0.310277778	0.109166667	0.213888889	0.0	0.066666667	0.0	0	0.178333333	1.5	0.39	0.0	0.4112149999999999
25542	5518	1	9	4	2	5	1	1.0	1	2013	2	14	4	15.51666667	40	1	1	2	1867	0.5083333329999999	0.177777778	0.338611111	0.0	0.066666667	0.0	0	0.1591666669999999	1.5	0.54	0.0	0.162304
25543	5518	1	10	4	4	5	1	1.0	1	2013	2	14	4	15.83333333	40	1	1	2	7261	1.745555556	0.556111111	0.0922222219999999	0.0	0.6786111109999999	0.075555556	1	0.378611111	3.0	1.57	0.0	0.315481
25548	5519	0	1	1	3	1	1	1.0	1	2013	2	14	4	13.16666667	50	1	1	2	685	0.22	0.1172222219999999	0.133888889	0.0	0.05	0.0	0	0.048611111	1.5	0.15	0.0	0.04
25551	5519	1	0	4	1	1	1	1.0	1	2013	2	14	4	6.5	52	0	1	2	17289	3.928333333	1.136944444	0.363333333	0.466666667	0.1	0.1166666669999999	1	0.7686111109999999	6.59	2.6	0.0	0.483195
25557	5520	0	2	1	4	1	1	1.0	1	2013	2	14	4	14.0	45	0	1	1	1584	0.403611111	0.165833333	0.055277778	0.0	0.1916666669999999	0.0	0	0.1875	1.5	0.41	10.5	0.637037
25571	5524	0	5	4	2	2	1	1.0	1	2013	2	15	5	17.2	50	1	1	1	3499	0.839722222	0.281111111	0.083333333	0.0	0.288333333	0.078333333	1	0.200277778	3.0	0.48	0.0	0.26491
25580	5525	0	1	1	5	6	1	1.0	1	2013	2	15	5	12.16666667	32	1	1	0	503	0.123611111	0.069166667	0.054444444	0.016666667	0.0	0.0	0	0.094722222	2.4	0.15	10.5	0.5542520000000001
25585	5526	0	0	3	1	6	1	1.0	1	2013	2	15	5	8.0	31	1	0	0	8525	2.020833333	0.6597222220000001	0.094166667	0.316666667	0.0	0.083333333	1	0.586666667	3.3	1.45	10.5	0.655777
25587	5526	1	0	3	3	6	1	1.0	1	2013	2	15	5	6.25	33	1	0	0	1253	0.323055556	0.143888889	0.0711111109999999	0.016666667	0.0	0.0	0	0.086944444	1.5	0.24	0.0	0.0798722
25601	5527	2	0	3	1	2	1	1.0	1	2013	2	15	5	8.0	42	0	0	1	9020	2.056944444	0.6891666670000001	0.196666667	0.333333333	0.0	0.083333333	1	0.627777778	3.3	1.41	10.5	0.6398229999999999
25641	5538	1	0	3	1	6	1	1.0	1	2013	2	15	5	8.666666667000001	57	1	0	0	1830	0.5772222220000001	0.171388889	0.285277778	0.033333333	0.0	0.0	0	0.191111111	2.1	0.46	0.0	0.436047
25649	5539	1	1	3	1	2	1	1.0	1	2013	2	15	5	17.83333333	34	0	1	1	8469	2.023333333	0.664444444	0.3458333329999999	0.483333333	0.0	0.0	0	0.668055556	2.9	1.45	10.5	0.73763
25650	5540	0	0	1	3	6	1	1.0	1	2013	2	15	5	16.0	56	0	0	0	2309	0.536666667	0.1719444439999999	0.276666667	0.083333333	0.0	0.0	0	0.152222222	1.7	0.38	0.0	0.178832
25653	5541	0	2	1	3	1	1	1.0	1	2013	2	15	5	12.25	35	1	0	1	886	0.262777778	0.076944444	0.056111111	0.0	0.052222222	0.0	0	0.0897222219999999	1.5	0.21	0.0	0.28483
25660	5542	0	0	4	1	4	1	1.0	1	2013	2	15	5	8.333333332999999	51	1	1	1	8299	2.089444444	0.7416666670000001	0.108888889	0.1	0.491111111	0.25	2	0.544722222	4.7	2.42	0.0	0.348292
25697	5550	1	0	3	4	6	1	1.0	1	2013	2	15	5	7.0	32	0	1	0	1623	0.4375	0.1625	0.131388889	0.0	0.165833333	0.0	0	0.161111111	1.5	0.35	10.5	0.718966
25752	5560	0	0	4	3	1	1	1.0	1	2013	2	16	6	11.0	56	0	1	1	5423	1.434722222	0.513611111	0.182777778	0.1166666669999999	0.1	0.133333333	1	0.298611111	3.6	1.11	0.0	0.184186
25826	5573	3	4	3	3	2	5	0.0	1	2013	2	17	7	17.0	8	0	0	1	22778	5.341666667	1.652777778	0.1580555559999999	0.6	0.046388889	0.233333333	1	1.174444444	0.0	3.38	0.0	0.502365
25858	5580	2	0	4	3	2	5	0.0	1	2013	2	17	7	17.5	29	0	0	1	6346	1.576388889	0.570277778	0.055	0.133333333	0.085833333	0.183333333	2	0.490277778	0.0	1.13	0.0	0.604533
25862	5582	0	0	4	3	1	1	1.0	1	2013	2	17	7	12.0	30	1	1	1	10457	2.594722222	0.909444444	0.3358333329999999	0.316666667	0.0	0.083333333	1	0.666388889	2.4	1.94	0.0	0.607753
25893	5588	0	0	2	3	6	5	0.0	1	2013	2	18	1	10.5	84	0	0	0	744	0.238888889	0.090277778	0.161944444	0.0	0.0425	0.0	0	0.132777778	0.0	0.33	0.0	0.292887
25894	5588	0	1	2	3	6	5	0.0	1	2013	2	18	1	11.91666667	84	0	0	0	744	0.244166667	0.097777778	0.182222222	0.0	0.028055556	0.0	0	0.116111111	0.0	0.28	0.0	0.294258
25938	5597	2	2	3	3	6	3	0.0	1	2013	2	19	2	18.5	12	1	0	0	6122	1.409444444	0.4552777779999999	0.235277778	0.166666667	0.0	0.0	0	0.305833333	0.85	0.96	0.0	0.425068
25951	5600	1	0	4	3	6	1	1.0	1	2013	2	19	2	15.75	43	1	1	2	8428	2.024444444	0.7363888890000001	0.188333333	0.166666667	0.4	0.1	1	0.384722222	3.9	1.36	0.0	0.368953
25959	5601	0	2	3	3	1	5	0.0	1	2013	2	19	2	13.0	68	1	1	1	2591	0.659166667	0.260277778	0.173888889	0.066666667	0.0	0.0	0	0.178333333	0.0	0.53	0.0	0.235202
25966	5603	0	2	4	4	1	1	1.0	1	2013	2	19	2	11.33333333	48	0	1	2	2643	0.6913888890000001	0.217777778	0.079444444	0.0	0.3383333329999999	0.0	0	0.182777778	1.5	0.53	0.0	0.226444
25990	5606	2	0	4	3	2	5	0.0	1	2013	2	20	3	12.5	7	0	0	1	713	0.160277778	0.052777778	0.06	0.0	0.041388889	0.0	0	0.046388889	0.0	0.1	0.0	0.317365
25999	5606	3	5	4	3	2	5	0.0	1	2013	2	20	3	23.0	7	1	0	1	8010	1.844444444	0.540277778	0.055	0.0	0.348611111	0.266111111	1	0.283055556	0.0	0.97	0.0	0.0922473
26005	5608	0	2	1	3	6	1	1.0	1	2013	2	20	3	19.0	24	0	1	0	818	0.2319444439999999	0.068611111	0.170555556	0.016666667	0.0	0.0	0	0.09	1.5	0.21	0.0	0.132716
26048	5616	5	1	3	1	2	1	1.0	1	2013	2	20	3	22.0	25	0	1	1	14725	3.381666667	1.1188888890000002	0.078333333	0.366666667	0.3727777779999999	0.15	1	0.6369444439999999	3.9	2.01	0.0	0.571304
26064	5620	1	1	1	3	6	1	1.0	1	2013	2	20	3	10.58333333	47	1	0	0	724	0.166388889	0.050833333	0.065833333	0.0	0.036666667	0.0	0	0.0725	1.5	0.16	0.0	0.348659
26084	5625	3	0	3	2	2	3	0.0	1	2013	2	21	4	7.5	13	0	0	1	6347	1.488888889	0.5116666670000001	0.272777778	0.2166666669999999	0.150277778	0.1	1	0.430833333	0.85	0.94	10.5	0.6357189999999999
26131	5641	1	2	1	3	1	1	1.0	1	2013	2	21	4	18.0	42	1	1	1	1106	0.264722222	0.097222222	0.09	0.0	0.143333333	0.0	0	0.131666667	1.5	0.32	0.0	0.156118
26132	5642	0	0	3	3	6	1	1.0	1	2013	2	21	4	19.16666667	38	0	1	0	1980	0.484166667	0.173888889	0.078333333	0.0	0.208888889	0.0	0	0.156111111	1.5	0.4	0.0	0.256228
26142	5646	0	0	3	1	6	1	1.0	1	2013	2	21	4	10.5	30	1	0	0	5070	1.208611111	0.443888889	0.211111111	0.233333333	0.0	0.083333333	1	0.509166667	2.4	0.99	10.5	0.710856
26145	5647	0	1	3	5	1	1	1.0	1	2013	2	21	4	16.0	45	1	1	1	2852	0.669444444	0.236111111	0.160555556	0.1	0.0	0.0	0	0.318888889	2.4	0.69	10.5	0.689895
26150	5648	0	0	3	4	6	1	1.0	1	2013	2	22	5	7.0	54	0	1	0	21862	5.358333333	1.598055556	0.163611111	0.95	0.093055556	0.35	2	1.008333333	13.2	3.54	0.0	0.453719
26152	5648	2	0	3	3	6	1	1.0	1	2013	2	22	5	15.0	27	0	1	0	22827	5.258888889	1.571388889	0.1222222219999999	0.416666667	0.121388889	0.316666667	2	1.284444444	7.8	3.56	10.5	0.412414
26216	5658	1	1	4	1	1	1	1.0	1	2013	2	22	5	17.5	50	1	1	2	6608	2.711944444	0.566666667	0.1916666669999999	0.0	0.531944444	0.0	0	0.396666667	1.5	1.34	0.0	0.4761899999999999
26231	5662	0	1	4	3	1	5	0.0	1	2013	2	22	5	16.25	62	1	1	1	1723	0.553888889	0.180555556	0.157777778	0.0	0.1075	0.0	0	0.156944444	0.0	0.42	0.0	0.327434
26240	5666	0	0	3	3	6	1	1.0	1	2013	2	23	6	17.5	37	0	1	0	7317	1.6816666669999998	0.507777778	0.0775	0.25	0.180555556	0.1	1	0.478888889	3.9	1.23	10.5	0.689675
26258	5669	0	0	3	1	1	1	1.0	1	2013	2	23	6	6.333333333	38	0	1	1	18436	4.287777778	1.2275	0.233611111	0.55	0.0	0.0	0	0.5458333329999999	3.1	3.16	0.0	0.30229
26274	5673	0	2	4	5	1	1	1.0	1	2013	2	23	6	13.5	27	0	1	1	646	0.195	0.080555556	0.073333333	0.0	0.052777778	0.0	0	0.091388889	1.5	0.22	0.0	0.12462
26295	5676	3	0	4	3	2	3	0.0	1	2013	2	23	6	10.25	11	0	0	2	6243	1.525555556	0.556111111	0.384166667	0.0	0.417777778	0.132222222	1	0.445555556	0.0	1.27	0.0	0.254364
26298	5676	3	3	4	3	2	3	0.0	1	2013	2	23	6	19.33333333	11	0	0	2	575	0.1591666669999999	0.056944444	0.114722222	0.0	0.016666667	0.0	0	0.059722222	0.0	0.12	0.0	0.218605
26300	5676	4	1	4	3	2	5	0.0	1	2013	2	23	6	11.0	7	1	0	2	6243	1.470833333	0.6175	0.376388889	0.0	0.375833333	0.1575	1	0.463055556	0.0	1.29	0.0	0.317337
26322	5683	0	0	2	3	1	1	1.0	1	2013	2	24	7	14.0	39	0	1	1	1266	0.342777778	0.114722222	0.120833333	0.0	0.121388889	0.0	0	0.097777778	1.5	0.25	0.0	0.258523
26325	5684	1	1	4	1	1	1	1.0	1	2013	2	24	7	21.0	38	0	1	1	7647	1.616944444	0.479722222	0.0608333329999999	0.0	0.3075	0.0	0	0.251666667	1.5	1.34	0.0	0.153422
26334	5686	1	0	3	3	1	4	0.5	1	2013	2	24	7	11.0	22	0	0	1	2639	0.640833333	0.220833333	0.251111111	0.033333333	0.0	0.0	0	0.247777778	1.6	0.63	0.0	0.5134529999999999
26337	5686	2	1	3	3	1	1	1.0	1	2013	2	24	7	15.0	23	0	0	1	1739	0.456666667	0.138888889	0.138611111	0.0	0.161944444	0.0	0	0.151944444	1.5	0.37	0.0	0.4478979999999999
26339	5688	0	0	4	3	1	1	1.0	1	2013	2	24	7	11.0	43	0	1	1	8825	2.263888889	0.7122222220000001	0.231111111	0.35	0.283333333	0.2166666669999999	1	0.506388889	4.4	1.57	0.0	0.227647
26362	5694	1	0	4	1	1	5	0.0	1	2013	2	25	1	22.0	56	0	1	1	10770	2.623333333	0.7294444440000001	0.173055556	0.3	0.399444444	0.2166666669999999	2	0.543055556	0.0	1.74	0.0	0.253197
26369	5695	2	1	3	2	1	1	1.0	1	2013	2	25	1	15.0	18	1	0	1	4403	1.084722222	0.305277778	0.2094444439999999	0.0	0.461111111	0.0	0	0.360277778	1.5	0.88	0.0	0.222051
26371	5696	0	1	3	1	6	1	1.0	1	2013	2	25	1	18.0	30	0	1	0	3754	0.899444444	0.310277778	0.205555556	0.083333333	0.0	0.0	0	0.360833333	2.9	0.77	10.5	0.663587
26383	5698	2	4	3	3	6	5	0.0	1	2013	2	25	1	18.0	10	0	0	0	3092	0.785833333	0.257777778	0.124166667	0.0	0.483333333	0.0	0	0.258333333	0.0	0.6	0.0	0.295699
26397	5701	1	1	3	3	6	5	0.0	1	2013	2	26	2	11.25	66	1	0	0	1854	0.5	0.178055556	0.166944444	0.066666667	0.0	0.0	0	0.138333333	0.0	0.34	0.0	0.273092
26409	5703	2	0	4	2	1	1	1.0	1	2013	2	26	2	8.5	40	1	0	1	2015	0.568333333	0.153333333	0.244722222	0.0	0.108055556	0.0	0	0.163055556	1.5	0.48	0.0	0.127768
26413	5703	2	4	4	3	1	1	1.0	1	2013	2	26	2	16.75	40	1	0	1	2953	0.736944444	0.228333333	0.241388889	0.0	0.310277778	0.0	0	0.2238888889999999	1.5	0.62	0.0	0.207196
26423	5706	0	0	3	3	6	1	1.0	1	2013	2	26	2	9.25	47	0	1	0	3994	0.9825	0.334444444	0.135	0.15	0.0	0.0	0	0.379444444	2.9	0.75	10.5	0.854319
26425	5706	0	3	1	3	6	1	1.0	1	2013	2	26	2	15.0	47	0	1	0	340	0.08	0.030555556	0.018888889	0.0	0.027777778	0.0	0	0.023055556	1.5	0.05	10.5	0.5903609999999999
26451	5711	2	5	3	3	1	1	1.0	1	2013	2	26	2	20.5	27	0	0	1	2948	0.659444444	0.231388889	0.233333333	0.0	0.1225	0.0	0	0.1694444439999999	1.5	0.53	0.0	0.544262
26494	5721	2	0	1	2	1	3	0.0	1	2013	2	27	3	8.0	14	1	0	1	1267	0.323333333	0.105833333	0.161388889	0.0	0.070833333	0.0	0	0.0925	0.0	0.25	0.0	0.363363
26497	5721	2	3	1	2	1	3	0.0	1	2013	2	27	3	15.0	14	1	0	1	1267	0.32	0.0975	0.156111111	0.0	0.063611111	0.0	0	0.126111111	0.0	0.3	0.0	0.19163
26500	5721	4	0	1	2	1	3	0.0	1	2013	2	27	3	7.75	13	0	0	1	1609	0.3958333329999999	0.128055556	0.241666667	0.0	0.125277778	0.0	0	0.130555556	0.0	0.35	0.0	0.1489359999999999
26528	5727	0	0	1	3	6	1	1.0	1	2013	2	27	3	9.0	58	0	0	0	806	0.1916666669999999	0.0705555559999999	0.123888889	0.0	0.025555556	0.0	0	0.0886111109999999	1.5	0.17	0.0	0.241379
26531	5727	0	3	1	3	6	1	1.0	1	2013	2	27	3	21.43333333	58	0	0	0	806	0.189722222	0.072222222	0.098611111	0.0	0.024444444	0.0	0	0.083611111	1.5	0.16	0.0	0.076412
26542	5729	2	0	3	2	6	2	0.0	1	2013	2	27	3	12.75	16	1	0	0	3116	0.6891666670000001	0.195833333	0.0627777779999999	0.0	0.313055556	0.0	0	0.245833333	0.0	0.56	10.5	0.40113
26546	5730	1	1	4	1	1	1	1.0	1	2013	2	27	3	14.5	54	0	1	1	4715	1.166944444	0.368888889	0.269444444	0.0	0.466666667	0.0	0	0.31	1.5	0.91	0.0	0.323477
26547	5730	2	0	3	1	2	1	1.0	1	2013	2	27	3	8.0	25	0	1	1	12708	2.902222222	1.001111111	0.138611111	0.433333333	0.213055556	0.2675	2	1.004722222	6.59	1.97	10.5	0.782416
26564	5735	2	0	4	4	2	1	1.0	1	2013	2	27	3	6.166666667	22	0	1	1	7748	1.856388889	0.533333333	0.212222222	0.0	0.616111111	0.2	2	0.379444444	4.5	1.13	0.0	0.11347
26605	5745	0	1	3	4	6	1	1.0	1	2013	2	28	4	16.5	35	0	0	0	2882	0.726666667	0.235555556	0.050833333	0.0	0.308333333	0.0	0	0.2975	1.5	0.61	10.5	0.647993
26608	5746	0	0	3	3	6	5	0.0	1	2013	2	28	4	9.5	74	1	0	0	20667	4.587777778	1.339444444	0.135833333	0.25	0.420833333	0.141666667	1	0.7988888890000001	0.0	2.92	0.0	0.41516
26636	5752	0	3	4	3	2	1	1.0	1	2013	3	1	5	21.0	43	1	1	1	2529	0.6361111110000001	0.24	0.120277778	0.1	0.0	0.0	0	0.217222222	2.4	0.52	0.0	0.667519
26691	5765	2	0	1	3	1	2	0.0	1	2013	3	2	6	9.5	16	1	0	1	1442	0.4033333329999999	0.126944444	0.093333333	0.0	0.1472222219999999	0.0	0	0.103333333	0.0	0.32	0.0	0.271505
26729	5772	2	2	4	5	1	1	1.0	1	2013	3	3	7	16.0	29	0	1	1	6141	1.511388889	0.489166667	0.334166667	0.083333333	0.2394444439999999	0.127222222	1	0.345	3.6	1.17	0.0	0.1698869999999999
26730	5772	2	3	4	3	1	1	1.0	1	2013	3	3	7	22.5	29	0	1	1	8488	2.011111111	0.624722222	0.222777778	0.0	0.570277778	0.098055556	1	0.298888889	3.0	1.21	0.0	0.0399628
26738	5773	1	2	4	3	2	1	1.0	1	2013	3	3	7	19.0	39	1	1	1	2899	0.711944444	0.233055556	0.085	0.0	0.3313888889999999	0.0	0	0.198611111	1.5	0.46	0.0	0.46993
26788	5785	0	1	1	5	6	1	1.0	1	2013	3	3	7	13.5	23	0	0	0	269	0.0611111109999999	0.0358333329999999	0.004722222	0.0	0.033333333	0.0	0	0.020833333	1.5	0.04	0.0	0.733333
26819	5797	0	3	3	3	6	1	1.0	1	2013	3	5	2	9.75	30	1	0	0	2888	0.6125	0.155833333	0.158611111	0.0	0.1580555559999999	0.0	0	0.123611111	1.5	0.38	0.0	0.224719
26821	5798	0	1	3	4	2	1	1.0	1	2013	3	5	2	15.0	36	0	1	2	17479	4.000833333	1.262222222	0.292222222	0.533333333	0.0	0.0	0	0.960833333	3.1	2.42	10.5	0.529055
26825	5799	1	1	3	3	6	5	0.0	1	2013	3	5	2	10.83333333	69	0	0	0	1857	0.459166667	0.161944444	0.235277778	0.0	0.158333333	0.0	0	0.141666667	0.0	0.34	0.0	0.472549
26827	5800	0	3	4	1	6	1	1.0	1	2013	3	5	2	17.0	45	0	1	2	1811	0.443888889	0.192777778	0.151111111	0.05	0.0	0.0	0	0.164166667	2.4	0.35	0.0	0.610829
26833	5802	1	0	3	3	1	3	0.0	1	2013	3	5	2	14.0	15	0	0	2	4740	1.196111111	0.379166667	0.247222222	0.0	0.5083333329999999	0.0	0	0.377222222	0.0	0.98	0.0	0.453608
26839	5804	1	2	3	3	6	1	1.0	1	2013	3	5	2	12.66666667	32	1	0	0	1342	0.379722222	0.120555556	0.2288888889999999	0.0	0.1175	0.0	0	0.1422222219999999	1.5	0.35	10.5	0.189453
26848	5805	0	2	1	3	6	1	1.0	1	2013	3	5	2	15.91666667	50	1	0	0	716	0.194722222	0.075	0.139166667	0.0	0.066666667	0.0	0	0.096388889	1.5	0.23	10.5	0.602305
26857	5806	0	8	4	3	6	1	1.0	1	2013	3	5	2	20.36666667	51	1	1	2	229	0.120277778	0.035555556	0.0872222219999999	0.0	0.022222222	0.0	0	0.046388889	1.5	0.09	0.0	0.131737
26862	5806	3	2	1	3	1	2	0.0	1	2013	3	5	2	18.5	16	1	0	2	668	0.213611111	0.062222222	0.175277778	0.0	0.028611111	0.0	0	0.070277778	0.0	0.17	0.0	0.0671937
26880	5809	1	0	1	3	1	1	1.0	1	2013	3	6	3	8.5	56	0	1	1	920	0.300277778	0.1255555559999999	0.151944444	0.0	0.1	0.0	0	0.113333333	1.5	0.29	0.0	0.1985289999999999
26881	5809	1	1	1	3	1	1	1.0	1	2013	3	6	3	9.016666667	56	0	1	1	920	0.276111111	0.109166667	0.144444444	0.0	0.145833333	0.0	0	0.125	1.5	0.3	0.0	0.451111
26888	5809	2	0	3	2	1	4	0.0	1	2013	3	6	3	7.833333333	18	0	0	1	7032	1.749444444	0.648611111	0.142777778	0.466666667	0.137222222	0.128055556	1	0.570277778	1.15	1.48	0.0	0.508037
26920	5813	0	3	1	3	6	1	1.0	1	2013	3	6	3	15.78333333	36	1	1	2	840	0.199444444	0.113055556	0.071388889	0.0	0.088333333	0.0	0	0.166944444	1.5	0.4	0.0	0.224626
26923	5813	1	2	1	5	6	1	1.0	1	2013	3	6	3	12.75	36	0	1	2	1571	0.401666667	0.198055556	0.266111111	0.05	0.0	0.0	0	0.195555556	2.4	0.36	10.5	0.741477
26930	5814	0	5	4	5	1	1	1.0	1	2013	3	6	3	18.5	48	1	1	1	2797	0.796111111	0.251388889	0.247222222	0.0	0.143888889	0.0	0	0.204166667	1.5	0.65	0.0	0.2040819999999999
26934	5814	1	1	4	3	1	1	1.0	1	2013	3	6	3	13.0	24	1	1	1	2036	0.639166667	0.192222222	0.2319444439999999	0.0	0.183333333	0.0	0	0.1844444439999999	1.5	0.56	0.0	0.1837349999999999
26943	5816	0	1	4	2	5	1	1.0	1	2013	3	6	3	8.75	29	1	0	1	1721	0.4719444439999999	0.144444444	0.019722222	0.0	0.211111111	0.0	0	0.155	1.5	0.56	0.0	0.15233
26944	5816	1	0	4	2	5	1	1.0	1	2013	3	6	3	8.416666667000001	31	0	1	1	1721	0.4638888889999999	0.147777778	0.019722222	0.0	0.23	0.0	0	0.162777778	1.5	0.57	0.0	0.25256
26990	5826	3	0	3	2	6	3	0.0	1	2013	3	8	5	7.833333333	14	1	0	0	1453	0.345277778	0.1016666669999999	0.106388889	0.0	0.105	0.0	0	0.086944444	0.0	0.23	0.0	0.118211
26996	5827	1	0	4	3	1	1	1.0	1	2013	3	8	5	19.0	44	1	1	1	4558	1.045277778	0.352222222	0.079444444	0.15	0.0	0.0	0	0.380555556	2.1	0.94	0.0	0.529197
27006	5830	1	1	3	1	1	1	1.0	1	2013	3	8	5	21.0	24	1	0	1	7582	1.705277778	0.51	0.099722222	0.15	0.145	0.083333333	1	0.393055556	3.9	1.35	0.0	0.425442
27038	5835	1	0	3	1	1	5	0.0	1	2013	3	8	5	7.5	54	1	0	1	3264	0.8805555559999999	0.253055556	0.092777778	0.0	0.227222222	0.075	1	0.174166667	0.0	0.59	0.0	0.366826
27052	5837	0	3	2	3	6	1	1.0	1	2013	3	8	5	16.5	28	1	0	0	1500	0.365	0.105833333	0.020833333	0.0	0.163888889	0.0	0	0.132777778	1.5	0.3	0.0	0.5815899999999999
27093	5849	1	4	1	3	5	1	1.0	1	2013	3	10	7	13.26666667	31	1	1	1	2248	0.5325	0.166666667	0.131666667	0.0	0.183333333	0.0	0	0.213888889	1.5	0.6	0.0	0.323377
27141	5860	3	1	3	2	1	3	0.0	1	2013	3	12	2	16.0	12	1	0	1	2883	0.6727777779999999	0.203333333	0.120555556	0.0	0.277777778	0.0	0	0.224166667	0.0	0.55	0.0	0.281289
27151	5864	0	1	3	5	6	5	0.0	1	2013	3	13	3	10.0	74	1	0	0	5194	1.228888889	0.440555556	0.072222222	0.0	0.500555556	0.0	0	0.389722222	0.0	0.94	0.0	0.455453
27189	5876	0	1	3	5	1	1	1.0	1	2013	3	14	4	13.5	49	1	1	2	9046	2.151111111	0.747222222	0.1555555559999999	0.25	0.0	0.066666667	1	0.6869444440000001	2.8	1.74	10.5	0.4743229999999999
27190	5876	0	2	3	3	1	1	1.0	1	2013	3	14	4	16.0	49	1	1	2	8514	2.055	0.6411111110000001	0.157777778	0.233333333	0.0	0.066666667	1	0.7475	3.3	1.7	10.5	0.6674100000000001
27197	5876	2	4	3	3	1	2	0.0	1	2013	3	14	4	18.0	16	1	0	2	5320	1.218055556	0.3877777779999999	0.243888889	0.1	0.0	0.066666667	1	0.402777778	0.85	1.04	0.0	0.35931
27214	5879	1	0	3	1	1	1	1.0	1	2013	3	14	4	8.833333332999999	53	1	0	2	1776	0.473055556	0.187777778	0.1769444439999999	0.0	0.1775	0.0	0	0.196666667	1.5	0.44	10.5	0.498588
27217	5880	1	0	2	2	1	1	1.0	1	2013	3	15	5	7.75	48	1	1	1	834	0.195555556	0.071944444	0.146944444	0.0	0.018888889	0.0	0	0.096388889	1.5	0.25	0.0	0.314121
27224	5881	0	1	3	4	6	1	1.0	1	2013	3	15	5	15.0	40	0	1	0	7113	1.779166667	0.668333333	0.226944444	0.3	0.0	0.083333333	1	0.5297222220000001	2.8	1.27	0.0	0.415312
27238	5883	1	4	4	3	1	5	0.0	1	2013	3	15	5	22.0	79	1	1	1	5260	1.449444444	0.409722222	0.282777778	0.0	0.452222222	0.1866666669999999	1	0.310277778	0.0	1.06	0.0	0.125336
27254	5886	0	3	1	5	6	1	1.0	1	2013	3	16	6	19.91666667	32	1	0	0	296	0.168611111	0.076388889	0.066666667	0.0	0.05	0.0	0	0.060277778	1.5	0.12	0.0	0.078341
27260	5888	0	1	1	5	6	2	0.0	1	2013	3	16	6	13.0	16	1	0	0	688	0.164722222	0.048888889	0.0430555559999999	0.0	0.048055556	0.0	0	0.056388889	0.0	0.12	0.0	0.403941
27266	5888	1	3	3	3	6	1	1.0	1	2013	3	16	6	16.0	57	1	0	0	2147	0.535833333	0.1719444439999999	0.162222222	0.0	0.197222222	0.0	0	0.195833333	1.5	0.46	0.0	0.2851059999999999
27283	5891	0	3	3	3	6	1	1.0	1	2013	3	17	7	18.0	29	0	0	0	1825	0.465	0.156111111	0.274166667	0.0	0.103888889	0.0	0	0.170833333	1.5	0.37	0.0	0.422764
27299	5893	0	2	4	3	1	1	1.0	1	2013	3	17	7	13.0	51	1	1	1	2140	0.518333333	0.155277778	0.168611111	0.066666667	0.0	0.0	0	0.155277778	1.5	0.43	0.0	0.286225
27302	5893	1	1	4	3	1	5	0.0	1	2013	3	17	7	16.0	62	0	1	1	2087	0.49	0.138888889	0.124444444	0.066666667	0.0	0.0	0	0.1555555559999999	0.0	0.43	0.0	0.255357
27345	5902	3	3	4	3	2	5	0.0	1	2013	3	19	2	21.0	8	1	0	2	4025	1.167222222	0.356388889	0.1222222219999999	0.0	0.461111111	0.1	1	0.228055556	0.0	0.74	0.0	0.158343
